;news_id;news_title;news_link;news_subtit;news_title_en;polarity;subjectivity;LV;EP;20M;PAV;ARA;PA;EM;LR;ABC
10;LV;Los exconsellers, repartidos en cuatro celdas por parejas;http://www.lavanguardia.com/politica/20171105/432613252303/exconsellers-cuatro-celdas-estremera.html;;The exconsellers, divided into four cells in pairs;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
11;LV;Al menos 27 muertos y decenas de heridos tras un tiroteo en Texas;http://www.lavanguardia.com/sucesos/20171105/432659495030/tiroteo-iglesia-sutherland-springs-texas-estados-unidos.html;;At least 27 dead and dozens injured after a shootout in Texas;-0.25;0.4;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
12;LV;La juez ordena el ingreso en prisión para los comisarios Villarejo y Salamanca;http://www.lavanguardia.com/politica/20171105/432661886497/villarejo-salamanca-corrupcion-prision-fiscalia.html;;The judge orders the entrance in prison for the commissioners Villarejo and Salamanca;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
13;LV;Los nuevos test caseros de fertilidad masculina se popularizan;http://www.lavanguardia.com/vida/20171106/432562742137/test-fertilidad-masculina.html;;The new home tests of male fertility become popular;0.2455;0.4848;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
14;LV;Nombres prohibidos: las tradiciones que anulan a las mujeres en el mundo;http://www.lavanguardia.com/internacional/20171106/432640005085/nombres-prohibidos-tradiciones-mujeres-machismo.html;;Prohibited names: the traditions that annul women in the world;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
15;LV;Citan a declarar a ocho profesores de tres centros escolares por un presunto “delito de odio”;http://www.lavanguardia.com/politica/20171105/432642051766/citan-declarar-ocho-profesores-delito-odio.html;;"They summon to declare eight professors of three schools for an alleged ""hate crime""";-0.45;0.5;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
16;LV;El aeropuerto ‘sin aviones’ de Castellón resucita con gestión privada;http://www.lavanguardia.com/economia/20171106/432566817230/aeropuerto-castellon.html;;The airport 'without airplanes' of Castellón resuscitates with private management;0.0;0.375;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
17;LV;Al Real Madrid solo le salva el resultado;http://www.lavanguardia.com/deportes/futbol/20171105/432660576815/real-madrid-gana-las-palmas-liga-santander.html;;Real Madrid saves only the result;0.1;0.65;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
18;LV;Miles de evacuados de centros comerciales, hoteles, cines y teatros en Moscú por falsos avisos de bomba;http://www.lavanguardia.com/internacional/20171105/432649429773/miles-de-evacuados-en-moscu-por-falsos-avisos-de-bomba.html;;Thousands of evacuees from shopping centers, hotels, cinemas and theaters in Moscow for false bomb warnings;-0.4;0.6;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
19;LV;Una de las grandes fortunas mundiales, detenida en una purga anticorrupción en Arabia Saudí;http://www.lavanguardia.com/internacional/20171105/432622986208/arabia-saudi-detiene-once-principes-corrupcion.html;;One of the world's great fortunes, arrested in an anti-corruption purge in Saudi Arabia;0.8;0.75;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
20;LV;Mas explica la lista unitaria por lo “excepcional” que vive Catalunya;http://www.lavanguardia.com/politica/20171105/432635690656/artur-mas-lista-unitaria-elecciones-21d.html;;"But explains the unitary list for the ""exceptional"" that lives Catalunya";0.6667;1.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
21;LV;Rechazo mayoritario a la aplicación del artículo 155;http://www.lavanguardia.com/politica/20171105/432613212851/sondeo-la-vanguardia-rechazo-mayoritario-aplicacion-155.html;;Majority rejection of the application of article 155;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
22;LV;Un 60% rechaza la acción judicial contra Puigdemont;http://www.lavanguardia.com/politica/20171105/432613202589/sondeo-gad3-la-vanguardia-accion-judicial-contra-puigdemont.html;;60% reject the legal action against Puigdemont;0.15;0.15;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
23;LV;El 60% ve un error la DUI y sin aval en la consulta del 1-O;http://www.lavanguardia.com/politica/20171105/432613212408/sondeo-gad3-dui-consulta-1o.html;;60% see an error the DUI and without endorsement in the consultation of 1-O;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
24;LV;Los comunes descartan la lista unitaria y tienden la mano a Podem para el 21D;http://www.lavanguardia.com/politica/20171105/432649983515/catalunya-en-comu-elecciones-lista-21d.html;;The commons discard the unitary list and reach out to Podem for 21D;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
25;LV;El Kremlin vive con cautela el centenario de la Revolución Rusa;http://www.lavanguardia.com/internacional/20171105/432613172704/centenario-revolucion-rusa-kremlin.html;;The Kremlin lives with caution the centenary of the Russian Revolution;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
26;LV;"Reino Unido fue ""engañado"" por EE.UU. sobre el armamento de Irak en 2003";http://www.lavanguardia.com/internacional/20171105/432641563190/gordon-brown-reino-unido-enganado-irak-eeuu.html;;"The United Kingdom was ""cheated"" by the United States. about the armament of Iraq in 2003";0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
27;LV;Trump advierte a Corea del Norte de que no debería subestimar a EE.UU.;http://www.lavanguardia.com/internacional/20171105/432628404857/donald-trump-gira-asia-corea-norte-japon.html;;Trump warns North Korea that it should not underestimate the US;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
28;LV;Malta, bajo sospecha;http://www.lavanguardia.com/internacional/20171105/432613141834/malta-bajo-sospecha.html;;Malta, under suspicion;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
29;LV;Más de un millón de personas instalan una versión impostora de WhatsApp;http://www.lavanguardia.com/tecnologia/20171106/432658142517/whatsapp-android.html;;More than a million people install an imposter version of WhatsApp;0.5;0.5;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
30;LV;Los mejores restaurantes de carretera de España;http://www.lavanguardia.com/comer/sitios/20171106/432559642298/los-mejores-restaurantes-de-carretera-de-espana.html;;The best road restaurants in Spain;1.0;0.3;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
31;LV;El ‘snack’ definitivo para picotear sin engordar;http://www.lavanguardia.com/comer/recetas/20171106/432542399251/crispy-legumbres-snack-saludable.html;;The definitive 'snack' to peck without fattening;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
32;LV;Cuidado con lo que haces con tu tarjeta de embarque;http://www.lavanguardia.com/ocio/viajes/20171106/432559491396/datos-personales-informacion-codigo-barras-tarjeta-embarque.html;;Be careful what you do with your boarding pass;-0.1;1.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
33;LV;¿Qué fue de... los protagonistas de ‘El lago azul’?;http://www.lavanguardia.com/cultura/20171106/432559815873/protagonistas-el-lago-azul.html;;What happened to ... the protagonists of 'The blue lake'?;0.0;0.1;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
34;LV;Esta camiseta “antimultas” te puede costar la vida;http://www.lavanguardia.com/motor/actualidad/20171106/432545550110/camiseta-antimultas-cinturon-de-seguridad.html;;"This ""antimultas"" shirt can cost you your life";0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
35;LV;Con la muerte no se juega: un malentendido en el Tanatori Les Corts;http://www.lavanguardia.com/cultura/20171105/432485451079/con-la-muerte-no-se-juega-un-malentendido-en-el-tanatori-les-corts.html;;With death you do not play: a misunderstanding in the Tanatori Les Corts;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
36;LV;Las imágenes de los primeros iPhone X rotos;http://www.lavanguardia.com/tecnologia/20171104/432603149194/imagenes-de-los-primeros-iphone-x-rotos.html;;The images of the first broken iPhone X;-0.075;0.3667;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
37;LV;Los 10 errores más habituales al emprender;https://www.observatorio-empresas.vodafone.es/articulos/errores-frecuentes-emprendedor/;;The 10 most common mistakes when undertaking;0.1;0.5;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
38;LV;Manuel Bartual: de triunfar en Twitter a escribir una novela;http://www.lavanguardia.com/cultura/20171106/432547653372/manuel-bartual-twitter-novela-planeta.html;;Manuel Bartual: to succeed on Twitter to write a novel;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
39;LV;Tenemos poco sexo;http://www.lavanguardia.com/vida/20171105/432613345064/estudio-parejas-heterosexuales-tienen-poco-sexo.html;;We have little sex;-0.1875;0.5;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
40;LV;El ‘snack’ definitivo para picotear sin engordar;http://www.lavanguardia.com/comer/recetas/20171106/432542399251/crispy-legumbres-snack-saludable.html;;The definitive 'snack' to peck without fattening;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
41;LV;La pesca recreativa pone en jaque el futuro de las rayas y los tiburones;http://www.lavanguardia.com/natural/20171106/432566436697/pesca-recreativa-amenaza-futuro-rayas-tiburones.html;;Recreational fishing puts the future of rays and sharks in check;0.0;0.125;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
42;LV;La realidad sobre cómo funciona cada hemisferio del cerebro;http://www.lavanguardia.com/vivo/psicologia/20171105/432563538925/mito-realidad-hemisferios-erebro.html;;The reality of how each hemisphere of the brain works;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
43;LV;Sin subir nota;http://www.lavanguardia.com/opinion/20171105/432613148648/sin-subir-nota.html;;No upload note;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
44;LV;Mensajería en castellano;http://www.lavanguardia.com/opinion/20171105/432613147862/mensajeria-en-castellano.html;;Messaging in Spanish;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
45;LV;La derrota militar de Estado Islámico;http://www.lavanguardia.com/opinion/20171105/432613272019/la-derrota-militar-de-estado-islamico.html;;The military defeat of the Islamic State;-0.1;0.1;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
46;LV;Crònica sevillana;http://www.lavanguardia.com/local/barcelona/20171105/432613720008/cronica-sevillana.html;;Sevillian Chronicle;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
47;LV;Calcetines sucios;http://www.lavanguardia.com/deportes/20171105/432613573961/calcetines-sucios.html;;Dirty socks;-0.6;0.8;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
48;LV;Trozos de realidad;http://www.lavanguardia.com/cultura/20171105/432613455267/trozos-de-realidad.html;;Pieces of reality;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
49;LV;La tentación de dinamitar puentes;http://www.lavanguardia.com/cultura/20171105/432613434096/la-tentacion-de-dinamitar-puentes.html;;The temptation to blow up bridges;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
50;LV;Los deberes de Rajoy;http://www.lavanguardia.com/economia/20171105/432613634321/los-deberes-de-rajoy.html;;The duties of Rajoy;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
51;LV;Comer de todo hace antiguo;http://www.lavanguardia.com/opinion/20171105/432613269594/comer-de-todo-hace-antiguo.html;;Eat everything makes old;0.1;0.2;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
52;LV;Lo normal;http://www.lavanguardia.com/opinion/20171105/432613288916/lo-normal.html;;The normal;0.15;0.65;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
53;LV;Licencia para matar;http://www.lavanguardia.com/opinion/20171105/432613291917/licencia-para-matar.html;;License to kill;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
54;LV;Del relato a lo real;http://www.lavanguardia.com/opinion/20171105/432613300365/del-relato-a-lo-real.html;;From the story to the real;0.2;0.3;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
55;LV;Enfrentamientos;http://www.lavanguardia.com/opinion/20171105/432613315257/enfrentamientos.html;;Clashes;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
56;LV;Mi novio es un trol;http://www.lavanguardia.com/opinion/20171105/432613320956/mi-novio-es-un-trol.html;;My boyfriend is a troll;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
57;LV;Carta de aniversario;http://www.lavanguardia.com/opinion/20171105/432613323909/carta-de-aniversario.html;;Anniversary letter;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
58;LV;Catarata de signos incomprensibles;http://www.lavanguardia.com/opinion/20171105/432613336403/catarata-de-signos-incomprensibles.html;;Cataract of incomprehensible signs;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
59;LV;Qui, Quo, Qua;http://www.lavanguardia.com/cultura/20171105/432613424717/qui-quo-qua.html;;Qui, Quo, Qua;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
60;LV;Sobre el victimismo;http://www.lavanguardia.com/cultura/20171105/432613428986/sobre-el-victimismo.html;;About victimhood;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
61;LV;Ahora que todo es Madrid-Barça;http://www.lavanguardia.com/deportes/20171105/432613560098/ahora-que-todo-es-madrid-barca.html;;Now that everything is Madrid-Barça;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
62;LV;Tesla: Musk promete mucho y cumple poco;http://www.lavanguardia.com/economia/20171106/432563827811/ekonomia-tesla-gay-de-liebana.html;;Tesla: Musk promises a lot and meets little;-0.1875;0.5;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
63;LV;Pesca de talentos en aguas del Brexit;http://www.lavanguardia.com/economia/20171105/432608323217/marcha-reino-unido-union-europea-consecuencias-brexit-fuga-talentos.html;;Talent fishing in Brexit waters;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
64;LV;Las bolsas mundiales triplican su valor en la década del dinero barato;http://www.lavanguardia.com/economia/20171105/432613618656/bolsas-mundiales-triplican-valor-decada-dinero-barato-activos-financieros.html;;World stock markets triple their value in the decade of cheap money;0.4;0.7;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
65;LV;Guy Nohra, una estrella de rock de la ciencia;http://www.lavanguardia.com/economia/emprendedores/20171105/432613636946/guy-nohra-alta-life-sciences.html;;Guy Nohra, a science rock star;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
66;LV;El Barça de Valverde, a la caza del récord de ‘Tito’;http://www.lavanguardia.com/deportes/futbol/20171105/432639777939/valverde-barcelona-tito-vilanova-messi.html;;The Barça of Valverde, on the hunt for the record of 'Tito';0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
67;LV;Una celebración a lo Messi provoca una invasión de campo;http://www.lavanguardia.com/deportes/futbol/20171105/432664070371/saint-etienne-invasion-de-campo-lyon-fekir-celebracion.html;;A Messi celebration provokes a field invasion;0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
68;LV;Ramos: “Cristiano se va molesto a casa si no marca”;http://www.lavanguardia.com/deportes/futbol/20171105/432663573976/sergio-ramos-cristiano-ronaldo-real-madrid-goles.html;;"Ramos: ""Cristiano goes home upset if he does not score""";0.0;0.0;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
69;LV;El Mundial peligra para una España sin sus 25 mejores jugadores;http://www.lavanguardia.com/deportes/baloncesto/20171105/432655731454/espana-sergio-scariolo-euroliga-fiba.html;;The World is in danger for a Spain without its 25 best players;1.0;0.3;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
70;LV;El City acompleja al Arsenal y el Chelsea amarga a Mou;http://www.lavanguardia.com/deportes/futbol/20171105/432654786801/city-arsenal-premier-league.html;;The City complexes Arsenal and Chelsea bitter Mou;-0.1;0.5;[147, 10424, 71];[183, 12505, 68];[135, 10020, 74];[106, 7617, 72];[159, 11353, 71];[114, 8151, 72];[113, 8301, 73];[124, 9532, 0];[386, 27485, 0]
