;news_id;news_title;news_link;news_subtit;news_title_en;polarity;subjectivity;LV;EP;20M;PAV;ARA;PA;EM;LR;ABC
48;LV;¿Catalanes, y ahora qué?;http://www.lavanguardia.com/opinion/20171106/432667569461/catalanes-y-ahora-que.html;;Catalans, and now what?;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
49;LV;Presidio;http://www.lavanguardia.com/opinion/20171106/432667570160/presidio.html;;Presidio;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
50;LV;De epulones y lázaros;http://www.lavanguardia.com/opinion/20171106/432667585556/de-epulones-y-lazaros.html;;Of epulones and lazaros;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
51;LV;Democracia programática;http://www.lavanguardia.com/opinion/20171106/432667598011/democracia-programatica.html;;Programmatic democracy;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
52;LV;El bus del terror;http://www.lavanguardia.com/local/barcelona/20171106/432668407376/el-bus-del-terror.html;;The terror bus;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 83, 0]
53;LV;“Hay motivos para superar la tendencia del catalanismo político a la fragmentación”;http://www.lavanguardia.com/opinion/20171106/432667176133/catalunya-el-sueno-y-la-tragedia.html;;"""There are reasons to overcome the tendency of political Catalanism to fragmentation""";0.0;0.1;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 71, 0]
54;LV;Hacienda investigará de oficio a quien aparezca en listas de la nueva filtración;http://www.lavanguardia.com/economia/20171106/432675999642/hacienda-investigara-oficio-papeles-del-paraiso.html;;Hacienda will investigate ex officio anyone who appears in the new filtration lists;0.1364;0.4545;[0, 0, 0];[0, 0, 0];[1, 79, 79];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
55;LV;Tesla: Musk promete mucho y cumple poco;http://www.lavanguardia.com/economia/20171106/432563827811/ekonomia-tesla-gay-de-liebana.html;;Tesla: Musk promises a lot and meets little;-0.1875;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
56;LV;El aeropuerto ‘sin aviones’ de Castellón resucita, pero al margen de Aena;http://www.lavanguardia.com/economia/20171106/432566817230/aeropuerto-castellon.html;;The airport 'without airplanes' of Castellón resuscitates, but apart from Aena;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 71, 0]
57;LV;Cuarta caída consecutiva para el Ibex, incapaz de olvidar el asunto catalán;http://www.lavanguardia.com/economia/20171106/432675276202/ibex-35-caida-banca.html;;Fourth consecutive fall for the Ibex, unable to forget the Catalan issue;-0.25;0.25;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
58;LV;El precio de la vivienda frena “bruscamente” su subida en Catalunya;http://www.lavanguardia.com/economia/20171106/432676569763/precio-vivienda-catalunya-octubre.html;;"The price of housing slows ""abruptly"" its rise in Catalonia";-0.125;1.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 64, 64];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 94, 0];[1, 71, 0]
59;LV;Moody’s avisa de problemas con los préstamos en una Catalunya independiente;http://www.lavanguardia.com/economia/20171106/432675701992/moodys-problemas-pagar-prestamos-catalunya.html;;Moody's warns of problems with loans in an independent Catalunya;0.0;0.125;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
60;LV;Foment pide al TSJC que declare ilegal la huelga general del 8 de noviembre;http://www.lavanguardia.com/economia/20171106/432679476153/foment-del-treball-tsjc-declare-ilegal-huelga-general.html;;Foment asks the TSJC to declare the general strike of November 8 illegal;-0.225;0.5;[0, 0, 0];[0, 0, 0];[0, 0, 0];[2, 178, 89];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 74, 0];[1, 71, 0]
61;LV;Alcácer devuelve la confianza con goles decisivos;http://www.lavanguardia.com/deportes/futbol/20171106/432678898641/paco-alcacer-barca-sevilla-goles.html;;Alcácer returns the confidence with decisive goals;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
62;LV;La Fiscalía amplía su querella contra Mijatovic y eleva su fraude a 603.000 euros;http://www.lavanguardia.com/deportes/futbol/20171106/432676013806/mijatovic-hacienda-fiscalia.html;;The Prosecutor's Office extends its complaint against Mijatovic and raises its fraud to 603,000 euros;-0.3;0.2;[0, 0, 0];[0, 0, 0];[1, 88, 88];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
63;LV;Hamilton habría defraudado 3,7 millones de euros por su jet privado;http://www.lavanguardia.com/deportes/formula-1/20171106/432683211719/lewis-hamilton-paradise-papers-jet-privado.html;;Hamilton would have defrauded 3.7 million euros for his private jet;0.0;0.375;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
64;LV;La pasarela sexista en el sorteo del torneo de jóvenes promesas de la ATP;http://www.lavanguardia.com/deportes/tenis/20171106/432680804339/apt-finals-next-gen-sexista-red-bull-sorteo.html;;The sexist catwalk in the draw of the tournament of young promises of the ATP;0.1;0.4;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 71, 0]
65;LV;El Barça se une a una iniciativa para que Kubala tenga una calle;http://www.lavanguardia.com/deportes/futbol/20171106/432684591652/barcelona-kubala-calle.html;;The Barça joins an initiative so that Kubala has a street;0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 62, 62];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
66;LV;Ocho profesores declaran este martes por “incitación al odio” tras las cargas policiales del 1-O;http://www.lavanguardia.com/politica/20171106/432680984681/profesores-declaran-cargas-policiales-1o.html;;"Eight professors testify Tuesday for ""incitement to hatred"" after police charges of 1-O";0.0;0.0;[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 84, 84];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
67;LV;Muere una cuarta persona por el brote de legionela de Llinars del Vallés;http://www.lavanguardia.com/vida/20171106/432682491873/muere-brote-legionela-llinars-del-valles.html;;A fourth person dies due to the Legionella outbreak in Llinars del Vallés;-0.0625;0.1875;[0, 0, 0];[1, 84, 84];[1, 88, 88];[2, 170, 85];[1, 73, 73];[0, 0, 0];[0, 0, 0];[1, 100, 0];[1, 100, 0]
68;LV;El PDeCAT y el PSC acuerdan suspender el pacto de gobierno en Sant Cugat;http://www.lavanguardia.com/local/terrassa/20171106/432679539323/pdecat-psc-acuerdan-suspender-pacto-gobierno-sant-cugat.html;;The PDeCAT and the PSC agree to suspend the government pact in Sant Cugat;0.0;0.0;[0, 0, 0];[1, 64, 64];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0]
69;LV;Procesado el empresario que simuló besar a la líder de Podemos Andalucía;http://www.lavanguardia.com/local/sevilla/20171106/432679067870/jueza-procesa-empresario-simulo-besar-a-lider-de-podemos-teresa-rodriguez.html;;Processed the businessman who pretended to kiss the leader of Podemos Andalucía;0.0;0.0;[0, 0, 0];[0, 0, 0];[1, 75, 75];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[0, 0, 0];[1, 71, 0]
